"","TL0_keTL0_thy","TL0_negroot_thy","TL0_posroot_thy","T0_thy","Ttot_thy","Lss_thy","Dss_thy","SCIM_thy_keTL0","SCIM_thy_keTL_negroot","SCIM_thy_keTL_negroot26","SCIM_thy_keTL_negroot29","SCIM_thy_keTL_negroot31","SCIM_thy_keTL_posroot","AFIR_thy","AFIR_thy_simple","param.to.change","fold.change.param","TL0_sim","T0_sim","Ttot_sim","L_sim","D_sim","SCIM_sim","time_idx","TLss","param.to.change1","fold.change.param1","param","drug"
"271",1.5e-08,NA,Inf,0.15,0.075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,50000,10000,1.5e-08,0.15,0.075006,0.01,7466.94,8.03477e-05,314.9,1.20521e-12,50000,10000,"koff_TL","Atezoli"
"272",1.5e-09,NA,Inf,0.15,0.075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,5e+05,1e+05,1.5e-09,0.15,0.075006,0.01,7466.94,8.03477e-05,314.9,1.20522e-13,5e+05,1e+05,"koff_TL","Atezoli"
"273",1.5e-10,NA,Inf,0.15,0.075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,5e+06,1e+06,1.5e-10,0.15,0.075006,0.01,7466.94,8.03477e-05,314.9,1.20522e-14,5e+06,1e+06,"koff_TL","Atezoli"
"274",1.5e-10,NA,Inf,0.15,0.075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,5e-07,1e-06,1.5e-10,0.15,0.075006,0.01,7466.94,7.99264e-05,314.9,1.1989e-14,5e-07,1e-06,"kon_TL","Atezoli"
"275",1.5e-09,NA,Inf,0.15,0.075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,5e-06,1e-05,1.5e-09,0.15,0.075006,0.01,7466.94,7.99264e-05,314.9,1.1989e-13,5e-06,1e-05,"kon_TL","Atezoli"
"276",1.5e-08,NA,Inf,0.15,0.075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,5e-05,1e-04,1.5e-08,0.15,0.075006,0.01,7466.94,7.99264e-05,314.9,1.1989e-12,5e-05,1e-04,"kon_TL","Atezoli"
"277",1.5e-07,NA,Inf,0.15,0.075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,5e-04,0.001,1.5e-07,0.15,0.075006,0.01,7466.94,7.99264e-05,314.9,1.1989e-11,5e-04,0.001,"kon_TL","Atezoli"
"278",1.5e-06,NA,Inf,0.15,0.075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,0.005,0.01,1.5e-06,0.15,0.075006,0.01,7466.94,7.99264e-05,314.9,1.1989e-10,0.005,0.01,"kon_TL","Atezoli"
"279",1.5e-05,NA,Inf,0.15,0.075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,0.05,0.1,1.5e-05,0.15,0.075006,0.01,7466.94,7.99264e-05,314.9,1.1989e-09,0.05,0.1,"kon_TL","Atezoli"
"280",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,0.5,1,0.00015,0.15,0.075006,0.01,7466.94,7.99264e-05,314.9,1.1989e-08,0.5,1,"kon_TL","Atezoli"
"281",0.0015,NA,Inf,0.15,0.075,0.01,7456.7,8.04515e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,5,10,0.0015,0.15,0.0750061,0.01,7466.94,7.99264e-05,314.9,1.1989e-07,5,10,"kon_TL","Atezoli"
"282",0.015,NA,Inf,0.15,0.075,0.01,7456.7,8.04503e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,50,100,0.015,0.15,0.0750072,0.00999999,7466.94,7.99263e-05,314.9,1.19889e-06,50,100,"kon_TL","Atezoli"
"283",0.15,NA,Inf,0.15,0.075,0.01,7456.7,8.04387e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,500,1000,0.15,0.15,0.0750179,0.0099999,7466.94,7.99255e-05,314.9,1.19888e-05,500,1000,"kon_TL","Atezoli"
"284",1.5,NA,Inf,0.15,0.075,0.01,7456.7,8.03224e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,5000,10000,1.5,0.15,0.0751254,0.00999895,7466.94,7.99174e-05,314.9,0.000119876,5000,10000,"kon_TL","Atezoli"
"285",15,NA,Inf,0.15,0.075,0.01,7456.7,7.91776e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,50000,1e+05,15,0.15,0.0761983,0.00998957,7466.94,7.98378e-05,314.9,0.00119757,50000,1e+05,"kon_TL","Atezoli"
"286",150,NA,Inf,0.15,0.075,0.01,7456.7,6.93009e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,5e+05,1e+06,150,0.15,0.086813,0.00989749,7466.92,7.90565e-05,314.9,0.0118585,5e+05,1e+06,"kon_TL","Atezoli"
"287",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,5.36373e-05,NA,NA,NA,NA,0,5.36395e-05,5.36431e-05,3e-06,1e-06,0.00015,0.15,0.075004,0.01,7466.94,5.32857e-05,314.9,7.99285e-09,3e-06,1e-06,"koff_DT","Atezoli"
"288",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,5.36375e-05,NA,NA,NA,NA,0,5.36397e-05,5.36433e-05,3e-05,1e-05,0.00015,0.15,0.075004,0.01,7466.94,5.32859e-05,314.9,7.99289e-09,3e-05,1e-05,"koff_DT","Atezoli"
"289",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,5.364e-05,NA,NA,NA,NA,0,5.36421e-05,5.36457e-05,3e-04,1e-04,0.00015,0.15,0.075004,0.01,7466.94,5.32883e-05,314.9,7.99325e-09,3e-04,1e-04,"koff_DT","Atezoli"
"290",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,5.36641e-05,NA,NA,NA,NA,0,5.36663e-05,5.36699e-05,0.003,0.001,0.00015,0.15,0.075004,0.01,7466.94,5.33123e-05,314.9,7.99684e-09,0.003,0.001,"koff_DT","Atezoli"
"291",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,5.39054e-05,NA,NA,NA,NA,0,5.39076e-05,5.39113e-05,0.03,0.01,0.00015,0.15,0.075004,0.01,7466.94,5.35521e-05,314.9,8.03281e-09,0.03,0.01,"koff_DT","Atezoli"
"292",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,5.63188e-05,NA,NA,NA,NA,0,5.63214e-05,5.63252e-05,0.3,0.1,0.00015,0.15,0.0750042,0.01,7466.94,5.59498e-05,314.9,8.39247e-09,0.3,0.1,"koff_DT","Atezoli"
"293",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,3,1,0.00015,0.15,0.075006,0.01,7466.94,7.99264e-05,314.9,1.1989e-08,3,1,"koff_DT","Atezoli"
"294",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.000321651,NA,NA,NA,NA,0,0.000321837,0.000321858,30,10,0.00015,0.15,0.075024,0.01,7466.94,0.000319628,314.9,4.79442e-08,30,10,"koff_DT","Atezoli"
"295",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.00272089,NA,NA,NA,NA,0,0.00273561,0.00273579,300,100,0.00015,0.15,0.0752039,0.01,7466.96,0.00271031,314.9,4.06546e-07,300,100,"koff_DT","Atezoli"
"296",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.025503,NA,NA,NA,NA,0,0.0268734,0.0268752,3000,1000,0.00015,0.15,0.0769555,0.00999997,7467.09,0.0259998,314.9,3.89997e-06,3000,1000,"koff_DT","Atezoli"
"297",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.174532,NA,NA,NA,NA,0,0.268251,0.268269,30000,10000,0.00015,0.15,0.0908102,0.00999978,7468.2,0.210233,314.9,3.1535e-05,30000,10000,"koff_DT","Atezoli"
"298",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.421083,NA,NA,NA,NA,0,2.68203,2.68221,3e+05,1e+05,0.00015,0.15,0.129597,0.00999974,7471.85,0.72632,314.9,0.000108948,3e+05,1e+05,"koff_DT","Atezoli"
"299",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.490368,NA,NA,NA,NA,0,26.8198,26.8216,3e+06,1e+06,0.00015,0.15,0.14742,0.00999995,7473.96,0.963639,314.9,0.000144546,3e+06,1e+06,"koff_DT","Atezoli"
"300",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.496419,NA,NA,NA,NA,0,80.4592,80.4646,7.5e-06,1e-06,0.00015,0.15,0.149215,0.00999998,7474.2,0.987541,314.9,0.000148131,7.5e-06,1e-06,"kon_DT","Atezoli"
"301",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.470305,NA,NA,NA,NA,0,8.04592,8.04646,7.5e-05,1e-05,0.00015,0.15,0.141745,0.00999987,7473.25,0.888061,314.9,0.000133209,7.5e-05,1e-05,"kon_DT","Atezoli"
"302",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.308187,NA,NA,NA,NA,0,0.804592,0.804646,0.00075,1e-04,0.00015,0.15,0.108333,0.00999968,7469.73,0.443326,314.9,6.64989e-05,0.00075,1e-04,"kon_DT","Atezoli"
"303",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.0693009,NA,NA,NA,NA,0,0.0804592,0.0804646,0.0075,0.001,0.00015,0.15,0.0805637,0.00999991,7467.37,0.0739746,314.9,1.10962e-05,0.0075,0.001,"kon_DT","Atezoli"
"304",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.00791889,NA,NA,NA,NA,0,0.00804592,0.00804646,0.075,0.01,0.00015,0.15,0.0755964,0.00999999,7466.98,0.00792938,314.9,1.18941e-06,0.075,0.01,"kon_DT","Atezoli"
"305",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.000803351,NA,NA,NA,NA,0,0.000804592,0.000804646,0.75,0.1,0.00015,0.15,0.0750601,0.01,7466.95,0.000798684,314.9,1.19803e-07,0.75,0.1,"kon_DT","Atezoli"
"306",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,8.04516e-05,NA,NA,NA,NA,0,8.04592e-05,8.04646e-05,7.5,1,0.00015,0.15,0.075006,0.01,7466.94,7.99264e-05,314.9,1.1989e-08,7.5,1,"kon_DT","Atezoli"
"307",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,8.04633e-06,NA,NA,NA,NA,0,8.04592e-06,8.04646e-06,75,10,0.00015,0.15,0.0750006,0.01,7466.93,7.99322e-06,314.9,1.19898e-09,75,10,"kon_DT","Atezoli"
"308",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,8.04644e-07,NA,NA,NA,NA,0,8.04592e-07,8.04646e-07,750,100,0.00015,0.15,0.0750001,0.01,7466.94,7.99327e-07,314.9,1.19899e-10,750,100,"kon_DT","Atezoli"
"309",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,8.04645e-08,NA,NA,NA,NA,0,8.04592e-08,8.04646e-08,7500,1000,0.00015,0.15,0.075,0.01,7466.94,7.99328e-08,314.9,1.19899e-11,7500,1000,"kon_DT","Atezoli"
"310",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,8.04646e-09,NA,NA,NA,NA,0,8.04592e-09,8.04646e-09,75000,10000,0.00015,0.15,0.075,0.01,7466.94,7.99328e-09,314.9,1.19899e-12,75000,10000,"kon_DT","Atezoli"
"311",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,8.04646e-10,NA,NA,NA,NA,0,8.04592e-10,8.04646e-10,750000,1e+05,0.00015,0.15,0.075,0.01,7466.94,7.99328e-10,314.9,1.19899e-13,750000,1e+05,"kon_DT","Atezoli"
"312",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,8.04646e-11,NA,NA,NA,NA,0,8.04592e-11,8.04646e-11,7500000,1e+06,0.00015,0.15,0.075,0.01,7466.94,7.99328e-11,314.9,1.19899e-14,7500000,1e+06,"kon_DT","Atezoli"
"313",2.25183e-10,5.05275e-14,230.317,9.9999e-09,5e-09,0.002,2520.26,0.000604355,0.000605893,0.000606627,0.000606627,0.000606627,1.32922e-19,0.000604982,0.000605102,3e-08,1e-06,5.06548e-14,9.9999e-09,5.00286e-09,0.002,2534.31,0.00057116,314.9,2.8932e-17,3e-08,1e-06,"ksynT","Ramuc"
"314",2.25183e-09,5.05275e-13,230.317,9.9999e-08,5e-08,0.002,2520.26,0.000604355,0.000605893,0.000606627,0.000606627,0.000606627,1.32922e-18,0.000604982,0.000605102,3e-07,1e-05,5.06548e-13,9.9999e-08,5.00292e-08,0.002,2534.31,0.000584878,314.9,2.96269e-16,3e-07,1e-05,"ksynT","Ramuc"
"315",2.25183e-08,5.07801e-12,230.317,9.9999e-07,5e-07,0.002,2520.26,0.000604355,0.000602879,0.000603609,0.000603609,0.000603609,1.32922e-17,0.000604982,0.000605102,3e-06,1e-04,5.06548e-12,9.9999e-07,5.00298e-07,0.002,2534.31,0.000595294,356.9,3.01545e-15,3e-06,1e-04,"ksynT","Ramuc"
"316",2.25183e-07,5.06538e-11,230.317,9.9999e-06,5e-06,0.002,2520.26,0.000604355,0.000604382,0.000605114,0.000605114,0.000605114,1.32922e-16,0.000604982,0.000605102,3e-05,0.001,5.06548e-11,9.9999e-06,5.00298e-06,0.002,2534.31,0.000595798,314.9,3.018e-14,3e-05,0.001,"ksynT","Ramuc"
"317",2.25183e-06,5.06538e-10,230.317,9.9999e-05,5e-05,0.002,2520.26,0.000604355,0.000604382,0.000605114,0.000605114,0.000605114,1.32922e-15,0.000604982,0.000605102,3e-04,0.01,5.06547e-10,9.9999e-05,5.00298e-05,0.002,2534.3,0.000595838,356.9,3.0182e-13,3e-04,0.01,"ksynT","Ramuc"
"318",2.25183e-05,5.06546e-09,230.318,0.00099999,5e-04,0.002,2520.26,0.000604355,0.000604373,0.000605105,0.000605105,0.000605105,1.32922e-14,0.000604982,0.000605102,0.003,0.1,5.06546e-09,0.00099999,0.000500298,0.002,2534.28,0.000595849,356.9,3.01825e-12,0.003,0.1,"ksynT","Ramuc"
"319",0.000225183,5.06537e-08,230.322,0.0099999,0.005,0.002,2520.26,0.000604355,0.000604384,0.000605116,0.000605116,0.000605116,1.32919e-13,0.000604982,0.000605102,0.03,1,5.06537e-08,0.0099999,0.00500298,0.002,2534.03,0.000595921,335.9,3.01856e-11,0.03,1,"ksynT","Ramuc"
"320",0.00225183,5.06438e-07,230.367,0.099999,0.05,0.002,2520.26,0.000604355,0.000604502,0.000605234,0.000605234,0.000605234,1.32893e-12,0.000604982,0.000605102,0.3,10,5.06438e-07,0.099999,0.0500298,0.002,2531.57,0.000596611,314.9,3.02146e-10,0.3,10,"ksynT","Ramuc"
"321",0.0225183,5.0545e-06,230.817,0.99999,0.5,0.002,2520.26,0.000604355,0.000605683,0.000606416,0.000606416,0.000606416,1.32634e-11,0.000604982,0.000605102,3,100,5.0545e-06,0.99999,0.500301,0.002,2506.78,0.000603628,314.9,3.05104e-09,3,100,"ksynT","Ramuc"
"322",0.225183,4.95785e-05,235.317,9.9999,5,0.002,2520.26,0.000604354,0.000617491,0.000618239,0.000618239,0.000618239,1.30098e-10,0.000604982,0.000605102,30,1000,4.95785e-05,9.9999,5.00334,0.00199997,2258.95,0.000682167,314.9,3.38208e-08,30,1000,"ksynT","Ramuc"
"323",2.25183,0.000416196,280.317,99.9992,50,0.002,2520.26,0.000604353,0.000735574,0.000736464,0.000736464,0.000736464,1.09213e-09,0.000604981,0.000605101,300,10000,0.000416196,99.9992,76.6959,0.0017899,1.12939,0.584683,314.9,0.000243343,300,10000,"ksynT","Ramuc"
"324",22.5184,0.00159748,730.316,999.997,500,0.002,2520.26,0.00060435,0.00191641,0.00191873,0.00191873,0.00191873,4.19192e-09,0.000604978,0.000605098,3000,1e+05,0.00159748,999.997,996.777,0.000633483,0.00930841,0.997983,314.9,0.00159426,3000,1e+05,"ksynT","Ramuc"
"325",225.185,0.00223059,5230.32,10000,5000,0.002,2520.26,0.000604349,0.0137248,0.0137414,0.0137414,0.0137414,5.85324e-09,0.000604977,0.000605097,30000,1e+06,0.00223059,10000,9999.95,8.807e-05,1.26131e-05,1,356.9,0.00223058,30000,1e+06,"ksynT","Ramuc"
"326",0.000225183,5.06537e-08,230.322,0.0099999,5000,0.002,2520.26,9.92011,9.92033,9.92052,9.92052,9.92052,2.18173e-09,0.0497522,9.92031,6e-06,1e-06,5.06537e-08,0.0099999,9.39716,0.002,2534.05,0.0189369,314.9,9.59222e-10,6e-06,1e-06,"keDT","Ramuc"
"327",0.000225183,5.06537e-08,230.322,0.0099999,500,0.002,2520.26,0.992546,0.992568,0.992588,0.992588,0.992588,2.18291e-10,0.0476293,0.992566,6e-05,1e-05,5.06537e-08,0.0099999,9.31779,0.002,2534.05,0.018782,314.9,9.51375e-10,6e-05,1e-05,"keDT","Ramuc"
"328",0.000225183,5.06537e-08,230.322,0.0099999,50,0.002,2520.26,0.0997903,0.0997925,0.0997945,0.0997945,0.0997945,2.19469e-11,0.0334431,0.0997923,6e-04,1e-04,5.06537e-08,0.0099999,8.57141,0.002,2534.05,0.0173251,314.9,8.77582e-10,6e-04,1e-04,"keDT","Ramuc"
"329",0.000225183,5.06537e-08,230.322,0.0099999,5,0.002,2520.26,0.0105147,0.0105149,0.0105151,0.0105151,0.0105151,2.31249e-12,0.00877415,0.0105149,0.006,0.001,5.06537e-08,0.0099999,4.22919,0.002,2534.04,0.00884778,314.9,4.48172e-10,0.006,0.001,"keDT","Ramuc"
"330",0.000225183,5.06537e-08,230.322,0.0099999,0.5,0.002,2520.26,0.0015871,0.00158714,0.00158719,0.00158719,0.00158719,3.49051e-13,0.00155628,0.00158715,0.06,0.01,5.06537e-08,0.0099999,0.499522,0.002,2534.04,0.00156212,314.9,7.9127e-11,0.06,0.01,"keDT","Ramuc"
"331",0.000225183,5.06537e-08,230.322,0.0099999,0.05,0.002,2520.26,0.000694281,0.000694299,0.000694395,0.000694395,0.000694395,1.52694e-13,0.000693005,0.00069438,0.6,0.1,5.06537e-08,0.0099999,0.0499748,0.002,2534.03,0.000683787,314.9,3.46363e-11,0.6,0.1,"keDT","Ramuc"
"332",0.000225183,5.06537e-08,230.322,0.0099999,0.005,0.002,2520.26,0.000604355,0.000604384,0.000605116,0.000605116,0.000605116,1.32919e-13,0.000604982,0.000605102,6,1,5.06537e-08,0.0099999,0.00500298,0.002,2534.04,0.000595917,314.9,3.01854e-11,6,1,"keDT","Ramuc"
"333",0.000225183,5.06537e-08,230.322,0.0099999,5e-04,0.002,2520.26,0.000588994,0.000589163,0.000596188,0.000596188,0.000596188,1.29572e-13,0.000596163,0.000596175,60,10,5.06537e-08,0.0099999,0.000505624,0.002,2534.04,0.00058713,314.9,2.97403e-11,60,10,"keDT","Ramuc"
"334",0.000225183,5.06537e-08,230.322,0.0099999,5e-05,0.002,2520.26,0.000530679,0.000531962,0.000595295,0.000595295,0.000595295,1.16992e-13,0.000595281,0.000595282,600,100,5.06537e-08,0.0099999,5.58867e-05,0.002,2534.03,0.000586254,335.9,2.96959e-11,600,100,"keDT","Ramuc"
"335",0.000225183,5.06537e-08,230.322,0.0099999,5e-06,0.002,2520.26,0.000268446,0.000271736,0.000595206,0.000595202,0.000595206,5.97616e-14,0.000595193,0.000595193,6000,1000,5.06537e-08,0.0099999,1.09129e-05,0.002,2534.05,0.000586163,314.9,2.96913e-11,6000,1000,"keDT","Ramuc"
"336",0.000225183,5.06537e-08,230.322,0.0099999,5e-07,0.002,2520.26,4.51869e-05,4.61264e-05,0.000595197,0.000595161,0.000595197,1.01443e-14,0.000595184,0.000595184,60000,10000,5.06537e-08,0.0099999,6.41556e-06,0.002,2534.05,0.000586154,314.9,2.96909e-11,60000,10000,"keDT","Ramuc"
"337",0.000225183,5.06537e-08,230.322,0.0099999,5e-08,0.002,2520.26,4.85009e-06,4.95848e-06,0.000595196,0.000594837,0.000595196,1.09049e-15,0.000595183,0.000595183,6e+05,1e+05,5.06537e-08,0.0099999,5.96582e-06,0.002,2534.05,0.000586154,314.9,2.96908e-11,6e+05,1e+05,"keDT","Ramuc"
"338",0.000225183,5.06537e-08,230.322,0.0099999,5e-09,0.002,2520.26,4.88592e-07,4.99594e-07,0.000595196,0.000591628,0.000595196,1.09873e-16,0.000595183,0.000595183,6e+06,1e+06,5.06537e-08,0.0099999,5.9208e-06,0.002,2534.04,0.000586155,314.9,2.96909e-11,6e+06,1e+06,"keDT","Ramuc"
"339",225.183,5.0665e-08,230.27,0.0099999,0.005,0.002,2520.26,2.14173e-05,0.000604384,0.000605116,0.000605116,0.000605116,1.32979e-13,0.000604982,0.000605102,1.35e-09,1e-06,5.06651e-08,0.0099999,0.00500298,0.002,2534.04,0.000595916,314.9,3.01921e-11,1.35e-09,1e-06,"koff_TL","Ramuc"
"340",22.5183,5.0665e-08,230.27,0.0099999,0.005,0.002,2520.26,0.000162383,0.000604384,0.000605116,0.000605116,0.000605116,1.32979e-13,0.000604982,0.000605102,1.35e-08,1e-05,5.06651e-08,0.0099999,0.00500298,0.002,2534.04,0.000595916,314.9,3.01921e-11,1.35e-08,1e-05,"koff_TL","Ramuc"
"341",2.25183,5.0665e-08,230.27,0.0099999,0.005,0.002,2520.26,0.000475064,0.000604384,0.000605116,0.000605116,0.000605116,1.32979e-13,0.000604982,0.000605102,1.35e-07,1e-04,5.06651e-08,0.0099999,0.00500298,0.002,2534.04,0.000595916,314.9,3.01921e-11,1.35e-07,1e-04,"koff_TL","Ramuc"
"342",0.225183,5.0665e-08,230.271,0.0099999,0.005,0.002,2520.26,0.000588357,0.000604384,0.000605116,0.000605116,0.000605116,1.32979e-13,0.000604982,0.000605102,1.35e-06,0.001,5.0665e-08,0.0099999,0.00500298,0.002,2534.04,0.000595916,314.9,3.01921e-11,1.35e-06,0.001,"koff_TL","Ramuc"
"343",0.0225183,5.06649e-08,230.271,0.0099999,0.005,0.002,2520.26,0.00060273,0.000604384,0.000605116,0.000605116,0.000605116,1.32978e-13,0.000604982,0.000605102,1.35e-05,0.01,5.06649e-08,0.0099999,0.00500298,0.002,2534.04,0.000595916,314.9,3.0192e-11,1.35e-05,0.01,"koff_TL","Ramuc"
"344",0.00225183,5.06639e-08,230.276,0.0099999,0.005,0.002,2520.26,0.000604207,0.000604384,0.000605116,0.000605116,0.000605116,1.32973e-13,0.000604982,0.000605102,0.000135,0.1,5.06639e-08,0.0099999,0.00500298,0.002,2534.04,0.000595916,314.9,3.01914e-11,0.000135,0.1,"koff_TL","Ramuc"
"345",0.000225183,5.06537e-08,230.322,0.0099999,0.005,0.002,2520.26,0.000604355,0.000604384,0.000605116,0.000605116,0.000605116,1.32919e-13,0.000604982,0.000605102,0.00135,1,5.06537e-08,0.0099999,0.00500298,0.002,2534.04,0.000595918,314.9,3.01854e-11,0.00135,1,"koff_TL","Ramuc"
"346",2.25183e-05,5.05513e-08,230.789,0.0099999,0.005,0.002,2520.26,0.000604369,0.000604384,0.000605116,0.000605116,0.000605116,1.32383e-13,0.000604982,0.000605102,0.0135,10,5.05513e-08,0.0099999,0.00500298,0.002,2534.03,0.000595931,314.9,3.01251e-11,0.0135,10,"koff_TL","Ramuc"
"347",2.25183e-06,4.95502e-08,235.451,0.0099999,0.005,0.002,2520.26,0.000604371,0.000604384,0.000605115,0.000605115,0.000605115,1.27191e-13,0.000604982,0.000605102,0.135,100,4.95502e-08,0.0099999,0.00500298,0.002,2534.04,0.000596037,314.9,2.95337e-11,0.135,100,"koff_TL","Ramuc"
"348",2.25183e-07,4.13595e-08,282.08,0.00999992,0.005,0.002,2520.26,0.00060437,0.000604381,0.000605112,0.000605112,0.000605112,8.86163e-14,0.000604981,0.000605101,1.35,1000,4.13595e-08,0.00999992,0.00500298,0.002,2534.04,0.000596924,314.9,2.46885e-11,1.35,1000,"koff_TL","Ramuc"
"349",2.25184e-08,1.55896e-08,748.363,0.00999997,0.005,0.002,2520.26,0.000604367,0.000604371,0.000605102,0.000605102,0.000605102,1.259e-14,0.000604978,0.000605098,13.5,10000,1.55896e-08,0.00999997,0.00500298,0.002,2534.04,0.00059973,314.9,9.34955e-12,13.5,10000,"koff_TL","Ramuc"
"350",2.25185e-09,2.15611e-09,5411.19,0.01,0.005,0.002,2520.26,0.000604365,0.000604342,0.000605074,0.000605074,0.000605074,2.40802e-16,0.000604977,0.000605097,135,1e+05,2.15603e-09,0.01,0.00500298,0.002,2534.04,0.0006012,314.9,1.2962e-12,135,1e+05,"koff_TL","Ramuc"
"351",2.25185e-10,2.23129e-10,52039.5,0.01,0.005,0.002,2520.26,0.000604365,0.000607234,0.000607969,0.000607969,0.000607969,2.60364e-18,0.000604976,0.000605096,1350,1e+06,2.24189e-10,0.01,0.00500298,0.002,2534.03,0.000601414,356.9,1.3483e-13,1350,1e+06,"koff_TL","Ramuc"
"352",2.25185e-10,0,230315000,0.01,0.005,0.002,2520.26,0.000604365,Inf,Inf,Inf,Inf,1.32923e-25,0.000604976,0.000605096,1.52e-08,1e-06,5.06513e-14,0.01,0.00500298,0.002,2534.03,0.000595948,314.9,3.01855e-17,1.52e-08,1e-06,"kon_TL","Ramuc"
"353",2.25185e-09,0,23031500,0.01,0.005,0.002,2520.26,0.000604365,Inf,Inf,Inf,Inf,1.32923e-23,0.000604976,0.000605096,1.52e-07,1e-05,5.06553e-13,0.01,0.00500298,0.002,2534.03,0.000595901,314.9,3.01855e-16,1.52e-07,1e-05,"kon_TL","Ramuc"
"354",2.25185e-08,0,2303150,0.01,0.005,0.002,2520.26,0.000604365,Inf,Inf,Inf,Inf,1.32923e-21,0.000604976,0.000605096,1.52e-06,1e-04,5.06553e-12,0.01,0.00500298,0.002,2534.03,0.0005959,314.9,3.01855e-15,1.52e-06,1e-04,"kon_TL","Ramuc"
"355",2.25185e-07,5.17401e-11,230315,0.01,0.005,0.002,2520.26,0.000604365,0.000591693,0.000592409,0.000592409,0.000592409,1.32923e-19,0.000604976,0.000605096,1.52e-05,0.001,5.06553e-11,0.01,0.00500298,0.002,2534.04,0.000595901,356.9,3.01855e-14,1.52e-05,0.001,"kon_TL","Ramuc"
"356",2.25185e-06,5.06083e-10,23031.5,0.01,0.005,0.002,2520.26,0.000604365,0.000604925,0.000605658,0.000605658,0.000605658,1.32923e-17,0.000604976,0.000605096,0.000152,0.01,5.06553e-10,0.01,0.00500298,0.002,2534.04,0.000595899,335.9,3.01854e-13,0.000152,0.01,"kon_TL","Ramuc"
"357",2.25185e-05,5.06548e-09,2303.16,0.00999999,0.005,0.002,2520.26,0.000604364,0.00060437,0.000605102,0.000605102,0.000605102,1.32923e-15,0.000604977,0.000605097,0.00152,0.1,5.06551e-09,0.00999999,0.00500298,0.002,2534.03,0.000595902,314.9,3.01855e-12,0.00152,0.1,"kon_TL","Ramuc"
"358",0.000225183,5.06537e-08,230.322,0.0099999,0.005,0.002,2520.26,0.000604355,0.000604384,0.000605116,0.000605116,0.000605116,1.32919e-13,0.000604982,0.000605102,0.0152,1,5.06537e-08,0.0099999,0.00500298,0.002,2534.04,0.000595918,314.9,3.01854e-11,0.0152,1,"kon_TL","Ramuc"
"359",0.00225162,5.06391e-07,23.0388,0.00999899,0.005,0.002,2520.26,0.000604262,0.000604557,0.000605289,0.000605289,0.000605289,1.32881e-11,0.000605038,0.000605158,0.152,10,5.06391e-07,0.00999899,0.00500298,0.002,2534.04,0.000596088,314.9,3.01854e-10,0.152,10,"kon_TL","Ramuc"
